Deal Type,Announce Date,Target Ticker,Target Name,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date,Cash Terms,Target Industry Sector
M&A,10/11/2010,HRBN US,Harbin Electric Inc,,541.39,Cash,Terminated,11/23/2010,24.0000/sh.,Industrial
M&A,5/15/2015,,"Republic Cement & Building Materials Inc,Lafarge Cement Services Philippines Inc,Luzon Continental Land Corp",,540.97,Cash,Completed,9/15/2015,24000.0000 Mln,Industrial
M&A,9/14/2016,VTAE US,Vitae Pharmaceuticals Inc,AGN US,540.6,Cash,Completed,10/26/2016,21.0000/sh.,"Consumer, Non-cyclical"
M&A,6/7/2012,WSH LN,WSP Group Ltd,WSP CN,540.58,Cash,Completed,8/2/2012,4.3500/sh.,Industrial
M&A,1/6/2010,8258 JP,Cedyna Financial Corp,8316 JP,540.54,Cash,Completed,5/31/2010,154.0000/sh.,Financial
M&A,2/25/2015,ELX US,Emulex Corp,1373183D US,539.95,Cash,Completed,5/5/2015,8.0000/sh.,Technology
M&A,7/20/2015,CINR US,Ciner Resources LP,655060Z TI,539.8,Cash,Completed,10/26/2015,429.0000 Mln,Basic Materials
M&A,11/4/2013,CLDT US,Chatham Lodging Trust,3620319Z US,538.22,Cash,Terminated,2/2/2014,21.5000/sh.,Financial
M&A,11/9/2015,RLD US,RealD Inc,956022Z US,537.77,Cash,Completed,3/22/2016,11.0000/sh.,Technology
M&A,12/18/2012,GBX US,Greenbrier Cos Inc/The,ARII US,537.49,Cash,Terminated,12/21/2012,22.0000/sh.,Industrial
M&A,9/20/2010,INET US,Internet Brands Inc,,537.34,Cash,Completed,12/17/2010,13.3500/sh.,Communications
M&A,3/26/2010,8986 JP,Japan Rental Housing Investments Inc,3572027Z NA,536.9,Cash,Completed,6/30/2010,116190.0000/sh.,Financial
M&A,12/14/2016,OKSB US,Southwest Bancorp Inc,SFNC US,535.39,Cash and Stock,Completed,10/20/2017,5.1100/sh.,Financial
M&A,3/30/2015,NCFT US,Norcraft Cos Inc,FBHS US,534.92,Cash,Completed,5/12/2015,25.5000/sh.,"Consumer, Cyclical"
M&A,8/26/2013,TMS US,TMS International Corp,0708444D US,534.82,Cash,Completed,10/17/2013,17.5000/sh.,"Consumer, Non-cyclical"
M&A,9/20/2016,TBRA US,Tobira Therapeutics Inc,AGN US,533.58,Cash,Completed,11/2/2016,28.3500/sh.,"Consumer, Non-cyclical"
M&A,3/7/2013,HOTT US,Hot Topic Inc,9875574Z US,533.51,Cash,Completed,6/13/2013,14.0000/sh.,"Consumer, Cyclical"
M&A,2/24/2011,9737 JP,CSK Corp,9719 JP,533.3,Stock,Completed,9/28/2011,N/A,Technology
M&A,11/5/2012,MDF US,Metropolitan Health Networks Inc,HUM US,533.3,Cash,Completed,12/24/2012,11.2500/sh.,"Consumer, Non-cyclical"
M&A,4/26/2011,SMOD US,SMART Worldwide Holdings Inc,,532.74,Cash,Completed,8/29/2011,9.2500/sh.,Technology
M&A,5/6/2011,RNK LN,Rank Group PLC,53 HK,530.53,Cash,Completed,7/15/2011,1.5000/sh.,"Consumer, Cyclical"
M&A,12/17/2014,AMM AU,Amcom Telecommunications Pty Ltd,VOC AU,529.99,Stock,Completed,7/10/2015,N/A,Communications
M&A,7/24/2015,BHFKB BB,BHF Group SPRL,656 HK,528.58,Cash,Terminated,12/18/2015,5.1000/sh.,Financial
M&A,6/14/2011,GAPB MM,Grupo Aeroportuario del Pacifico SAB de CV,GMEXICOB MM,527.76,Cash,Terminated,3/29/2012,50.0000/sh.,Industrial
M&A,7/30/2012,BRD MK,Bandar Raya Developments BHD,1094Z MK,527.75,Cash,Completed,10/29/2012,2.9000/sh.,Financial
M&A,3/2/2015,MVNR US,Mavenir Systems Inc,MITL US,526.27,Cash or Stock,Completed,4/29/2015,17.5500/sh.,Technology
M&A,5/28/2014,PDH US,PetroLogistics LP,3097Z US,526.22,Cash,Completed,7/16/2014,14.0000/sh.,Basic Materials
M&A,1/6/2010,SMC PM,San Miguel Corp,3508284Z US,524.69,Cash,Completed,3/16/2011,75.0000/sh.,"Consumer, Non-cyclical"
M&A,2/3/2010,JCQ FP,Jacquet Metal Service,9426142Q FP,523.69,Stock,Terminated,3/10/2010,N/A,"Consumer, Cyclical"
M&A,11/17/2016,CACB US,Cascade Bancorp,FIBK US,523.42,Cash and Stock,Completed,5/31/2017,1.9100/sh.,Financial
M&A,3/28/2014,NDN CN,Nordion Inc,STER US,522.16,Cash,Completed,8/11/2014,13.0000/sh.,"Consumer, Non-cyclical"
M&A,11/5/2012,KBW US,KBW LLC,SF US,520.4,Cash and Stock,Completed,2/15/2013,8.0000/sh.,Financial
M&A,9/25/2014,MCHB US,Mechanics Bank/Richmond CA,3601589Z US,520,Cash,Completed,5/1/2015,26832.0000/sh.,Financial
M&A,6/6/2013,NYBH US,New Young Broadcasting Holding Co Inc,MEG US,519.89,Stock,Completed,11/12/2013,N/A,Communications
M&A,2/28/2012,MEL CN,Midway Energy Ltd,WCP CN,519.55,Cash or Stock,Completed,4/27/2012,4.8500/sh.,Energy
M&A,11/26/2010,CPII US,CPI International LLC,3311331Z US,517.57,Cash,Completed,2/14/2011,19.5000/sh.,Communications
M&A,11/18/2014,CRYS SP,Crystal Trust,KIT SP,517.38,Stock,Completed,5/22/2015,N/A,Financial
M&A,2/2/2017,UTEK US,Ultratech Inc,VECO US,516.83,Cash and Stock,Completed,5/30/2017,21.7500/sh.,Technology
M&A,4/20/2015,LRE US,LRR Energy LP,VNRSQ US,516.57,Stock,Completed,10/6/2015,N/A,Energy
M&A,9/24/2014,CVTS US,Civitas Therapeutics Inc,ACOR US,516.11,Cash,Completed,10/22/2014,525.0000 Mln,"Consumer, Non-cyclical"
M&A,5/16/2011,PRM US,RentPath LLC,8818Z US,515.92,Cash,Completed,7/14/2011,7.1000/sh.,Communications
M&A,8/22/2016,PHOE1 IT,Phoenix Holdings Ltd/The,000671 CH,515.68,Cash,Terminated,6/26/2017,1948.0000 Mln,Financial
M&A,5/1/2017,9895420D US,Angie's List Inc,IAC US,513.81,Cash or Stock,Completed,10/2/2017,8.5000/sh.,Communications
M&A,3/22/2017,FRC CN,Canyon Services Group Inc,TCW CN,513.35,Stock,Completed,6/8/2017,N/A,Energy
M&A,8/17/2015,AFN US,Affinia Group Holdings Inc,7686943Z GR,513.1,Cash,Completed,5/6/2016,513.1000 Mln,"Consumer, Cyclical"
M&A,4/22/2013,PWER US,Power-One Inc,ABBN SW,512.94,Cash,Completed,7/26/2013,6.3500/sh.,Industrial
M&A,11/11/2015,ANGI US,ANGI Homeservices Inc,IAC US,512.85,Cash,Terminated,11/30/2015,8.7500/sh.,Communications
M&A,7/26/2011,SONE US,S1 Corp,ACIW US,512.44,Cash or Stock,Completed,2/14/2012,10.0000/sh.,Communications
M&A,5/2/2011,VLCM US,Volcom LLC,KER FP,511.92,Cash,Completed,6/24/2011,24.5000/sh.,"Consumer, Cyclical"
M&A,7/22/2014,INCARSOB MM,Inmuebles Carso SAB de CV,1109283Z MM,511.82,Cash,Completed,12/1/2015,15.0000/sh.,Financial
M&A,11/5/2014,HVB US,Hudson Valley Holding Corp,STL US,511.18,Stock,Completed,7/1/2015,N/A,Financial
M&A,6/22/2015,MSO US,Martha Stewart Living Omnimedia Inc,1350017D US,510.75,Cash or Stock,Completed,12/7/2015,6.1500/sh.,Communications
M&A,1/2/2013,ZIP US,Zipcar Inc,CAR US,509.92,Cash,Completed,3/15/2013,12.2500/sh.,"Consumer, Non-cyclical"
M&A,2/25/2015,SFXEQ US,LiveStyle Inc,,509.87,Cash,Terminated,8/17/2015,5.2500/sh.,"Consumer, Non-cyclical"
M&A,10/25/2016,MPE LN,MP Evans Group PLC,KLK MK,509.75,Cash,Terminated,12/22/2016,7.4000/sh.,"Consumer, Non-cyclical"
M&A,5/2/2016,OPWR US,OPOWER Inc,ORCL US,509.4,Cash,Completed,6/14/2016,10.3000/sh.,Technology
M&A,11/18/2015,OFX AU,OFX Group Ltd,WU US,509.26,Cash,Terminated,2/8/2016,3.7000/sh.,Financial
M&A,9/1/2014,PER LN,Perform Group Ltd,1053904D LN,508.58,Cash,Completed,12/8/2014,2.6000/sh.,"Consumer, Cyclical"
M&A,3/20/2016,BNK CN,Bankers Petroleum Ltd,600759 CH,506.51,Cash,Completed,10/5/2016,2.2000/sh.,Energy
M&A,10/27/2014,SMDR LN,Salamander Energy PLC,,505.42,Cash,Terminated,11/18/2014,1.2100/sh.,Energy
M&A,6/13/2012,NPE LN,Nautical Petroleum Ltd,CNE LN,505.39,Cash,Completed,8/9/2012,4.5000/sh.,Energy
M&A,10/24/2011,CICSAB1 MM,Carso Infraestructura y Construccion SA de CV,GCARSOA1 MM,504.08,Cash,Completed,5/21/2012,8.2000/sh.,Industrial
M&A,1/9/2012,SBE CN,SilverBirch Energy Corp,TECK/B CN,503.31,Cash,Completed,4/5/2012,8.5000/sh.,Energy
M&A,7/14/2017,NEFF US,Neff Corp,HEES US,501.78,Cash,Terminated,8/17/2017,21.0700/sh.,"Consumer, Non-cyclical"
M&A,5/30/2017,XTLY US,Xactly Corp,389272Z US,501.26,Cash,Completed,7/31/2017,15.6500/sh.,Technology
M&A,5/10/2011,CKXE US,CORE Media Group Inc,APO US,500.56,Cash,Completed,6/22/2011,5.5000/sh.,Communications
M&A,4/29/2010,1339658D US,Pacific Capital Bancorp,3601589Z US,500,Cash,Completed,8/31/2010,.2000/sh.,Financial
M&A,2/3/2011,SVLF US,Silverleaf Resorts Inc,137482Z US,499.67,Cash,Completed,5/18/2011,2.5000/sh.,"Consumer, Cyclical"
M&A,3/10/2014,FFY ID,Fyffes PLC,CQB US,499.51,Stock,Terminated,10/27/2014,N/A,"Consumer, Non-cyclical"
M&A,5/20/2013,PACT US,Pactera Technology International Ltd,,499.2,Cash,Completed,3/28/2014,7.3000/sh.,Technology
M&A,4/27/2012,TRR CN,Trelawney Mining & Exploration Inc,IMG CN,498.1,Cash,Completed,6/25/2012,3.3000/sh.,Basic Materials
M&A,6/15/2015,DSKY US,iDreamsky Technology Ltd,,497.4,Cash,Completed,9/8/2016,14.0000/sh.,Technology
M&A,7/30/2014,NQ US,NQ Mobile Inc,2313631Z US,495.6,Cash,Terminated,10/28/2014,9.8000/sh.,Technology
M&A,10/20/2014,SHOR US,ShoreTel Inc,MITL US,495.32,Cash and Stock,Terminated,11/17/2014,8.1000/sh.,Communications
M&A,11/25/2011,FMS AU,Flinders Mines Ltd,MAGN RM,494.87,Cash,Terminated,7/2/2012,.3000/sh.,Basic Materials
M&A,11/9/2015,BNK US,C1 Financial Inc,OZRK US,494.55,Stock,Completed,7/22/2016,N/A,Financial
M&A,10/1/2010,ITCD US,ITC DeltaCom Inc,ELNK US,493.54,Cash,Completed,12/9/2010,3.0000/sh.,Communications
M&A,2/18/2016,GFT FP,GameLoft SE,VIV FP,493.41,Cash,Completed,7/26/2016,8.0000/sh.,Technology
M&A,11/8/2010,BIM CN,Baffinland Iron Mines Corp,,492.39,Cash,Completed,4/1/2011,1.5000/sh.,Basic Materials
M&A,9/16/2010,CLU US,Cellu Tissue Holdings Inc,CLW US,492.23,Cash,Completed,12/28/2010,12.0000/sh.,Basic Materials
M&A,8/27/2013,HITK US,Hi-Tech Pharmacal Co Inc,AKRX US,491.45,Cash,Completed,4/21/2014,43.5000/sh.,"Consumer, Non-cyclical"
M&A,11/7/2011,TKLC US,Tekelec Global Inc,,491.35,Cash,Completed,1/25/2012,11.0000/sh.,Communications
M&A,12/20/2010,APSG US,Raytheon Applied Signal Technology Inc,RTN US,490.98,Cash,Completed,2/1/2011,38.0000/sh.,Communications
M&A,4/4/2012,PROH MK,Proton Holdings Bhd,DRB MK,488.27,Cash,Completed,5/16/2012,5.5000/sh.,"Consumer, Cyclical"
M&A,2/22/2016,COS CN,Canadian Oil Sands Ltd,SU CN,488.08,Stock,Completed,3/24/2016,N/A,Energy
M&A,5/5/2016,ZPIN US,Zhaopin Ltd,,487.8,Cash,Pending, ,17.7500/sh.,Communications
M&A,9/8/2016,APIC US,Apigee Corp,GOOGL US,487.41,Cash,Completed,11/11/2016,17.4000/sh.,Technology
M&A,4/11/2014,AUTOHZ CH,AutoNavi Holdings Ltd,BABA US,486.57,Cash,Completed,7/17/2014,21.0000/sh.,Technology
M&A,10/6/2017,OME US,Omega Protein Corp,1544627D CN,486.13,Cash,Completed,12/20/2017,22.0000/sh.,"Consumer, Non-cyclical"
M&A,12/30/2016,CO US,China Cord Blood Corp,1479717D CH,485.88,Cash,Pending,1/31/2018,5764.0000 Mln,"Consumer, Non-cyclical"
M&A,10/15/2013,NGL CN,Angle Energy Inc,BXE CN,485.6,Cash and Stock,Completed,12/17/2013,69.7000 Mln,Energy
M&A,6/13/2011,ELMG US,EMS Technologies Inc,HON US,484.86,Cash,Completed,8/23/2011,33.0000/sh.,Communications
M&A,6/2/2010,SNWL US,SonicWALL Inc,,484.85,Cash,Completed,7/26/2010,11.5000/sh.,Communications
M&A,5/23/2017,GSOL US,Global Sources Ltd,1511827D BH,484.45,Cash,Completed,8/29/2017,20.0000/sh.,Communications
M&A,7/20/2017,BKMU US,Bank Mutual Corp,ASB US,483.76,Stock,Pending,3/31/2018,N/A,Financial
M&A,1/2/2015,PWRD US,Perfect World Co Ltd,1267270D KY,482.51,Cash,Completed,7/29/2015,20.2000/sh.,Technology
M&A,8/22/2014,PSMI US,Peregrine Semiconductor Corp,6981 JP,482.14,Cash,Completed,12/15/2014,12.5000/sh.,Technology
M&A,3/11/2015,MOB-U CN,NorthWest International Healthcare Properties Real,NWH-U CN,481.77,Stock,Completed,5/20/2015,N/A,Financial
M&A,6/30/2017,SNBC US,Sun Bancorp Inc/NJ,OCFC US,481.38,Cash and Stock,Pending,3/31/2018,3.7800/sh.,Financial
M&A,6/16/2011,0882565D US,Sizmek Technologies Inc,DGIT US,481.32,Cash,Completed,7/27/2011,22.0000/sh.,Communications
M&A,9/24/2013,EGIS HB,EGIS Pharmaceuticals PLC,41022Z FP,481.28,Cash,Completed,12/12/2013,28000.0000/sh.,"Consumer, Non-cyclical"
M&A,5/13/2010,DLSV RM,Dalsvyaz OJSC,RTKM RM,480.45,Stock,Completed,4/4/2011,N/A,Communications
M&A,4/21/2010,BPAT AR,Banco Patagonia SA,BBAS3 BZ,480.22,Cash,Completed,4/12/2011,5.0700/sh.,Financial
M&A,1/20/2011,DNBK US,Danvers Bancorp Inc,PBCT US,479.62,Cash or Stock,Completed,7/1/2011,23.0000/sh.,Financial
M&A,7/18/2016,RDI US,Reading International Inc,,479.34,Cash,Terminated,7/18/2016,17.0000/sh.,"Consumer, Cyclical"
M&A,11/6/2012,PLNT US,Planet Fitness Inc,26136Z US,479.3,Cash,Completed,11/6/2012,479.3000 Mln,"Consumer, Cyclical"
M&A,7/15/2010,ATE GA,Agricultural Bank of Greece,TPEIR GA,479.06,Cash,Terminated,9/30/2010,372.0000 Mln,Financial
M&A,11/30/2011,LAVA US,Magma Design Automation Inc,SNPS US,478.62,Cash,Completed,2/23/2012,7.3500/sh.,Technology
M&A,3/8/2016,PPA GA,Piraeus Port Authority SA,1390024D CH,477.82,Cash,Completed,8/10/2016,368.5000 Mln,"Consumer, Non-cyclical"
M&A,8/4/2015,METR US,Metro Bancorp Inc,FNB US,477.76,Stock,Completed,2/16/2016,N/A,Financial
M&A,12/13/2010,QMED SS,Q-Med AB,2687659Z SW,476.8,Cash,Completed,3/28/2011,79.0000/sh.,"Consumer, Non-cyclical"
M&A,9/21/2012,DEVG BB,Devgen,SYNN SW,476.29,Cash,Completed,2/27/2013,16.0000/sh.,"Consumer, Non-cyclical"
M&A,10/17/2017,NEWS US,NewStar Financial Inc,9469571Z US,475.99,Cash,Completed,12/26/2017,11.4400/sh.,Financial
M&A,11/7/2016,NILE US,Blue Nile Inc,,474.4,Cash,Completed,2/21/2017,40.7500/sh.,Communications
M&A,8/12/2013,LVB US,Steinway Musical Instruments Inc,573991Z US,473.56,Cash,Completed,9/19/2013,40.0000/sh.,"Consumer, Cyclical"
M&A,7/13/2011,P CN,Primero Mining Corp,NGX CN,472.77,Stock,Terminated,8/29/2011,N/A,Basic Materials
M&A,7/13/2016,IMPR US,Imprivata Inc,129626Z US,471.97,Cash,Completed,9/16/2016,19.2500/sh.,Industrial
M&A,5/10/2010,CPII US,CPI International LLC,CMTL US,471.76,Cash and Stock,Terminated,9/7/2010,9.0000/sh.,Communications
M&A,9/27/2013,AFR SJ,Afgri Ltd,0876201D SJ,470.77,Cash,Completed,4/1/2014,7.1000/sh.,"Consumer, Non-cyclical"
M&A,7/31/2014,HYC LN,Hyder Consulting Group Holdings Ltd,ARCAD NA,470.55,Cash,Completed,10/17/2014,7.5000/sh.,"Consumer, Non-cyclical"
M&A,2/26/2010,8969 JP,Prospect Reit Investment Corp,8986 JP,469.9,Stock,Completed,6/28/2010,N/A,Financial
M&A,3/9/2016,DANG US,E-Commerce China Dangdang Inc,,468.13,Cash,Terminated,9/20/2016,8.8000/sh.,Communications
M&A,9/29/2014,BAGL US,Einstein Noah Restaurant Group Inc,1074556D LX,468.06,Cash,Completed,11/6/2014,20.2500/sh.,"Consumer, Cyclical"
M&A,3/7/2011,0776799D CN,Plutonic Power Corp,AXY CN,467.03,Cash and Stock,Completed,5/18/2011,.0001/sh.,Utilities
M&A,8/10/2016,PESA AR,Petrobras Argentina SA,PAMP AR,466.63,Cash or Stock,Terminated,12/19/2016,10.3735/sh.,Energy
M&A,1/18/2013,0965087D US,SeaCube Container Leasing Ltd,1885Z CN,466.63,Cash,Completed,4/25/2013,23.0000/sh.,Financial
M&A,1/12/2016,ABCW US,Anchor BanCorp Wisconsin Inc,ONB US,465.53,Cash or Stock,Completed,5/2/2016,48.5000/sh.,Financial
M&A,9/26/2012,WCBO US,West Coast Bancorp/OR,COLB US,465.19,Cash and Stock,Completed,4/2/2013,12.0500/sh.,Financial
M&A,9/16/2015,TICC US,TICC Capital Corp,TSLX US,464.31,Stock,Pending, ,N/A,Financial
M&A,10/24/2011,TUC US,Mac-Gray Corp,0342855Z US,463.78,Cash,Terminated,1/22/2012,17.5000/sh.,"Consumer, Non-cyclical"
M&A,5/12/2015,AN FP,Societe d'Edition de Canal Plus SA,VIV FP,461.8,Cash,Completed,9/29/2015,8.0000/sh.,Communications
M&A,2/24/2016,POWR US,PowerSecure International Inc,SO US,461.78,Cash,Completed,5/9/2016,18.7500/sh.,Industrial
M&A,2/21/2011,PSK LN,Kyowa Kirin International PLC,4151 JP,460.54,Cash,Completed,4/21/2011,1.3000/sh.,"Consumer, Non-cyclical"
M&A,8/31/2016,CTH CN,Cynapsus Therapeutics Inc,4506 JP,460.48,Cash,Completed,10/24/2016,40.5000/sh.,"Consumer, Non-cyclical"
M&A,11/11/2010,ICL AU,International Coal Holdings Pty Ltd,PTT TB,459.93,Cash,Completed,3/21/2011,1.7200/sh.,Basic Materials
M&A,5/8/2014,CHTP US,Chelsea Therapeutics International Ltd,LUN DC,459.79,Cash,Completed,6/24/2014,6.4400/sh.,"Consumer, Non-cyclical"
M&A,11/17/2014,PROS NO,Prospector Offshore Drilling SA,PGNPQ US,457.4,Cash,Completed,11/17/2014,14.5000/sh.,Energy
M&A,1/24/2012,GND CN,Gennum Corp,SMTC US,456.62,Cash,Completed,3/23/2012,13.5500/sh.,Technology
M&A,5/16/2017,WFBI US,WashingtonFirst Bankshares Inc,SASR US,456,Stock,Completed,1/2/2018,N/A,Financial
M&A,6/15/2011,0759047D CN,Breakwater Resources Ltd,NYR BB,455.83,Cash,Completed,9/8/2011,7.0000/sh.,Basic Materials
M&A,11/22/2011,HMY LN,Wartsila Hamworthy Ltd,WRT1V FH,455.1,Cash,Completed,1/31/2012,8.2500/sh.,Industrial
M&A,9/9/2014,ORGN US,Origen Financial Inc,0967057D US,454.8,Cash,Pending, ,47.0000 Mln,Financial
M&A,6/18/2015,LMNS US,Lumenis Ltd,1250287D LN,454.5,Cash,Completed,10/13/2015,14.0000/sh.,"Consumer, Non-cyclical"
M&A,8/16/2010,RSCR US,Res-Care Inc,ONEX CN,454.32,Cash,Completed,12/23/2010,13.2500/sh.,"Consumer, Non-cyclical"
M&A,2/26/2013,ALC US,Assisted Living Concepts LLC,8818Z US,454.26,Cash,Completed,7/12/2013,12.0000/sh.,"Consumer, Non-cyclical"
M&A,7/18/2017,RKWTZ US,Rockwater Energy Solutions Inc,WTTR US,452.99,Stock,Completed,11/10/2017,N/A,Industrial
M&A,2/23/2010,BNE US,Donnelley Financial LLC,RRD US,451.37,Cash,Completed,11/24/2010,11.5000/sh.,Technology
M&A,10/28/2010,BJGP US,BMP Sunstone Corp,SAN FP,449.61,Cash,Completed,2/25/2011,10.0000/sh.,"Consumer, Cyclical"
M&A,5/25/2011,CPKI US,California Pizza Kitchen Inc,PRAX PE,449.41,Cash,Completed,7/8/2011,18.5000/sh.,"Consumer, Cyclical"
M&A,7/20/2011,ZL CN,Microsemi Semiconductor Corp,MSCC US,448.94,Cash,Completed,10/31/2011,3.9800/sh.,Technology
M&A,1/30/2013,VCBI US,Virginia Commerce Bancorp Inc,UBSI US,448.9,Stock,Completed,2/3/2014,N/A,Financial
M&A,5/27/2015,RALY US,Rally Software Development Corp,CA US,447.72,Cash,Completed,7/8/2015,19.5000/sh.,Technology
M&A,10/22/2010,CLRT US,Clarient Inc,GE US,447.08,Cash,Completed,12/23/2010,5.0000/sh.,"Consumer, Non-cyclical"
M&A,9/20/2017,NYX CN,NYX Gaming Group Ltd,SGMS US,446.66,Cash,Pending,1/10/2018,2.4000/sh.,"Consumer, Cyclical"
M&A,2/4/2016,SVA US,Sinovac Biotech Ltd,,446.48,Cash,Pending, ,8.0000/sh.,"Consumer, Non-cyclical"
M&A,3/29/2017,EXAR US,Exar Corp,MXL US,445.98,Cash,Completed,5/12/2017,13.0000/sh.,Technology
M&A,6/8/2017,SCLN US,SciClone Pharmaceuticals Inc,,445.39,Cash,Completed,10/16/2017,11.1800/sh.,"Consumer, Non-cyclical"
M&A,10/27/2011,1265384D CN,Conversant Intellectual Property Management Inc,535887Z US,445.33,Cash,Completed,12/29/2011,46.0000/sh.,Technology
M&A,12/20/2012,ROMA US,Roma Financial Corp,ISBC US,445.19,Stock,Completed,12/9/2013,N/A,Financial
M&A,11/1/2010,SUR US,CNA Surety Corp,CNA US,444.66,Cash,Completed,6/13/2011,26.5500/sh.,Financial
M&A,1/28/2010,RTE CN,Result Energy Inc,LSTMF US,444.62,Cash or Stock,Completed,4/8/2010,.4200/sh.,Energy
M&A,9/29/2010,HYC US,Hypercom Corp,PAY US,444.4,Stock,Completed,8/5/2011,N/A,Communications
M&A,6/10/2013,STEL US,StellarOne Corp,UBSH US,444.23,Stock,Completed,1/2/2014,N/A,Financial
M&A,11/10/2016,TUBE US,TubeMogul Inc,ADBE US,444.22,Cash,Completed,12/20/2016,14.0000/sh.,Technology
M&A,8/8/2014,BHGR3 BZ,BHG SA - Brazil Hospitality Group,,443.85,Cash,Completed,6/9/2015,19.1000/sh.,"Consumer, Cyclical"
M&A,8/10/2015,YDLE US,Yodlee Inc,ENV US,443.01,Cash and Stock,Completed,11/20/2015,11.5100/sh.,Communications
M&A,2/8/2011,RVI US,Retail Ventures Inc,DSW US,442.46,Stock,Completed,5/26/2011,N/A,"Consumer, Cyclical"
M&A,1/10/2012,QSR MK,QSR Brands M Holdings Bhd,0117900D MK,442.33,Cash,Terminated,1/16/2012,6.9000/sh.,"Consumer, Cyclical"
M&A,9/9/2016,1074431D CH,Innolight Technology Corp,300308 CH,442.07,Stock,Completed,7/3/2017,N/A,Communications
M&A,9/5/2013,TPGI US,Thomas Properties Group Inc,1448021D US,441.8,Stock,Completed,12/20/2013,N/A,Financial
M&A,4/10/2017,XCRA US,Xcerra Corp,1334073D CH,441.03,Cash,Pending,12/31/2017,10.2500/sh.,Technology
M&A,11/19/2012,CZE CN,C&C Energia Ltd,FEC CN,440.85,Cash and Stock,Completed,1/4/2013,.0010/sh.,Energy
M&A,1/27/2014,GAME US,Shanda Games Ltd,,440.6,Cash,Terminated,11/30/2014,6.9000/sh.,Technology
M&A,7/30/2015,1457122D CN,Romarco Minerals Inc,OGC CN,440.24,Stock,Completed,10/6/2015,N/A,Basic Materials
M&A,8/22/2011,BOW AU,Bow Energy Ltd/AU,,439.69,Cash,Completed,1/23/2012,1.5200/sh.,Energy
M&A,2/17/2017,LMIA US,LMI Aerospace Inc,291335Z BB,439.44,Cash,Completed,6/28/2017,14.0000/sh.,Industrial
M&A,1/6/2012,1311365D HK,International Mining Machinery Holdings Ltd,JOY US,438.34,Cash,Completed,6/11/2012,8.5000/sh.,Industrial
M&A,2/28/2014,MB CN,MEGA Brands Inc,MAT US,438.15,Cash,Completed,5/5/2014,17.7500/sh.,"Consumer, Cyclical"
M&A,10/21/2016,EVDY US,Everyday Health Inc,JCOM US,437.54,Cash,Completed,12/6/2016,10.5000/sh.,Technology
M&A,8/3/2015,SUN SW,Sulzer AG,87208Z RU,437.16,Cash,Completed,10/5/2015,99.2000/sh.,Industrial
M&A,7/8/2013,FTRN FP,Futuren SA,MQG AU,437,Cash,Terminated,7/8/2013,1.7000/sh.,Energy
M&A,4/18/2017,GTCAP PM,GT Capital Holdings Inc,1039745D PM,436.99,Cash,Pending, ,21690.0000 Mln,Financial
M&A,4/29/2014,WLF LN,Cirrus Logic International UK Ltd,CRUS US,435.79,Cash,Completed,8/26/2014,2.3500/sh.,Technology
M&A,6/30/2011,BGPIQ US,Borders Group Inc,254882Z US,435,Cash,Terminated,7/31/2011,215.1000 Mln,"Consumer, Cyclical"
M&A,5/13/2012,1478867D US,Extend Health Inc,TW US,435,Cash,Completed,5/29/2012,435.0000 Mln,Financial
M&A,6/20/2011,HRBN US,Harbin Electric Inc,ABGLCZ HK,434.58,Cash,Completed,11/2/2011,24.0000/sh.,Industrial
M&A,7/30/2013,OPTR US,Optimer Pharmaceuticals LLC,CBST US,434.19,Cash,Completed,10/25/2013,10.7500/sh.,"Consumer, Non-cyclical"
M&A,4/27/2016,IPIT SP,Indiabulls Properties Investment Trust,IBREL IN,433.86,Cash,Completed,6/22/2016,.2500/sh.,Financial
M&A,4/24/2013,PBTH US,PROLOR Biotech Ltd,OPK US,433.81,Stock,Completed,8/30/2013,N/A,"Consumer, Non-cyclical"
M&A,12/30/2014,MIG US,Meadowbrook Insurance Group Inc,656 HK,433.31,Cash,Completed,7/8/2015,8.6500/sh.,Financial
M&A,12/12/2016,LIOX US,Lionbridge Technologies Inc,61128Z US,432.76,Cash,Completed,3/1/2017,5.7500/sh.,Communications
M&A,8/8/2014,MAS MK,Malaysian Airline System Bhd,KNBZ MK,432.47,Cash,Completed,12/31/2014,.2700/sh.,"Consumer, Cyclical"
M&A,2/17/2014,CHDX US,Chindex International Inc,,431.68,Cash,Completed,9/30/2014,24.0000/sh.,"Consumer, Non-cyclical"
M&A,4/23/2015,RCL CN,Ridley Inc,2189820Z US,431.53,Cash,Completed,6/24/2015,40.7500/sh.,"Consumer, Non-cyclical"
M&A,12/21/2011,WCAA US,WCA Waste Corp,779672Z US,429.99,Cash,Completed,3/26/2012,6.5000/sh.,Industrial
M&A,7/1/2013,LVB US,Steinway Musical Instruments Inc,9618Z US,428.9,Cash,Terminated,8/14/2013,35.0000/sh.,"Consumer, Cyclical"
M&A,5/18/2017,PTXP US,PennTex Midstream Partners LP,ETP US,428.38,Cash,Completed,7/3/2017,20.0000/sh.,Energy
M&A,4/4/2011,RVC CN,Richfield Ventures Corp,NGD CN,427.93,Cash and Stock,Completed,6/6/2011,.0001/sh.,Basic Materials
M&A,11/19/2013,PUI GR,P&I Personal & Informatik AG,3420Z LN,427.89,Cash,Completed,12/23/2013,50.0000/sh.,Technology
