MMM US,
6/30/2015,5370
9/30/2015,5723
12/31/2015,5536
3/31/2016,5527
6/30/2016,5688
9/30/2016,5811
12/31/2016,5965
3/31/2017,5464
6/30/2017,5810
9/30/2017,5773
,
,
,
,
,
,
,
,
,
,
APH US,
3/31/2010,770.954
6/30/2010,884.798
9/30/2010,948.463
12/31/2010,949.886
3/31/2011,940.585
6/30/2011,1017.738
9/30/2011,1032.754
12/31/2011,948.709
3/31/2012,981.604
6/30/2012,1061.107
9/30/2012,1103.376
12/31/2012,1145.978
3/31/2013,1079.805
6/30/2013,1136.067
9/30/2013,1153.062
12/31/2013,1245.735
3/31/2014,1246.074
6/30/2014,1314.172
9/30/2014,1358.742
12/31/2014,1426.5
3/31/2015,1327.1
6/30/2015,1351.5
9/30/2015,1459.6
12/31/2015,1430.5
3/31/2016,1451.2
6/30/2016,1548.2
9/30/2016,1635.9
12/31/2016,1651.1
3/31/2017,1560.1
6/30/2017,1666.5
9/30/2017,1840.8
,
,
,
,
,
,
,
,
,
,
APC US,
3/31/2010,3139
6/30/2010,2563
9/30/2010,2673
12/31/2010,2792
3/31/2011,3282
6/30/2011,3761
9/30/2011,3455
12/31/2011,3611
3/31/2012,3549
6/30/2012,3460
9/30/2012,3483
12/31/2012,3565
3/31/2013,3769
6/30/2013,3419
9/30/2013,3789
12/31/2013,3920
3/31/2014,4246
6/30/2014,4473
9/30/2014,4182
12/31/2014,3422
3/31/2015,2675
6/30/2015,2554
9/30/2015,2309
12/31/2015,2118
3/31/2016,1674
6/30/2016,1915
9/30/2016,1893
12/31/2016,2387
3/31/2017,3767
6/30/2017,2716
9/30/2017,2496
,
,
,
,
,
,
,
,
,
,
ADI US,
1/30/2010,602.983
5/1/2010,668.24
7/31/2010,720.29
10/30/2010,769.99
1/29/2011,728.504
4/30/2011,790.78
7/30/2011,757.902
10/29/2011,716.134
2/4/2012,648.058
5/5/2012,675.094
8/4/2012,683.026
11/3/2012,694.964
2/2/2013,622.134
5/4/2013,659.25
8/3/2013,674.172
11/2/2013,678.133
2/1/2014,628.238
5/3/2014,694.536
8/2/2014,722.36
11/1/2014,814.247
1/31/2015,771.986
5/2/2015,821.019
8/1/2015,863.365
10/31/2015,978.722
1/30/2016,769.429
4/30/2016,778.766
7/30/2016,869.591
10/29/2016,1003.623
1/28/2017,984.449
4/29/2017,1147.982
7/29/2017,1458.478
10/28/2017,1541.17
,
,
,
,
,
,
,
,
,
ANDV US,
3/31/2010,4607
6/30/2010,5143
9/30/2010,5320
12/31/2010,5513
3/31/2011,6526
6/30/2011,7963
9/30/2011,8101
12/31/2011,7713
3/31/2012,7820
6/30/2012,8105
9/30/2012,8776
12/31/2012,8273
3/31/2013,8156
6/30/2013,8897
9/30/2013,11241
12/31/2013,10116
3/31/2014,9933
6/30/2014,11104
9/30/2014,11151
12/31/2014,8445
3/31/2015,6463
6/30/2015,8232
9/30/2015,7743
12/31/2015,6273
3/31/2016,5101
6/30/2016,6285
9/30/2016,6544
12/31/2016,6652
3/31/2017,6638
6/30/2017,7849
9/30/2017,9836
,
,
,
,
,
,
,
,
,
,
ANSS US,
3/31/2010,136.053
6/30/2010,137.767
9/30/2010,139.843
12/31/2010,166.573
3/31/2011,158.047
6/30/2011,162.258
9/30/2011,177.86
12/31/2011,202.905
3/31/2012,187.497
6/30/2012,195.857
9/30/2012,199.832
12/31/2012,224.468
3/31/2013,199.52
6/30/2013,216.227
9/30/2013,213.449
12/31/2013,236.696
3/31/2014,216.495
6/30/2014,232.375
9/30/2014,235.5
12/31/2014,255.489
3/31/2015,218.374
6/30/2015,235.878
9/30/2015,238.219
12/31/2015,252.007
3/31/2016,226.009
6/30/2016,246.069
9/30/2016,245.862
12/31/2016,270.6
3/31/2017,253.548
6/30/2017,264.348
9/30/2017,276.766
,
,
,
,
,
,
,
,
,
,
ANTM US,
3/31/2010,14868.7
6/30/2010,14457.2
9/30/2010,14598.2
12/31/2010,14658.3
3/31/2011,14654.8
6/30/2011,15100.7
9/30/2011,15398
12/31/2011,15175.5
3/31/2012,15415.2
6/30/2012,15407.3
9/30/2012,15353.1
12/31/2012,15271.3
3/31/2013,17546.3
6/30/2013,17597.2
9/30/2013,17733
12/31/2013,17645.7
3/31/2014,17644.8
6/30/2014,18230
9/30/2014,18370.7
12/31/2014,18776.2
3/31/2015,18851.4
6/30/2015,19758.3
9/30/2015,19771.4
12/31/2015,20023.7
3/31/2016,20309.4
6/30/2016,21274.5
9/30/2016,21125.2
12/31/2016,21484.9
3/31/2017,22319.5
6/30/2017,22198
9/30/2017,22096.7
,
,
,
,
,
,
,
,
,
,
AON US,
3/31/2010,1904
6/30/2010,1898
9/30/2010,1801
12/31/2010,2909
3/31/2011,2759
6/30/2011,2811
9/30/2011,2723
12/31/2011,2994
3/31/2012,2841
6/30/2012,2821
9/30/2012,2737
12/31/2012,3115
3/31/2013,2915
6/30/2013,2897
9/30/2013,2794
12/31/2013,3209
3/31/2014,2947
6/30/2014,2919
9/30/2014,2880
12/31/2014,3299
3/31/2015,2847
6/30/2015,2805
9/30/2015,2742
12/31/2015,3288
3/31/2016,2792
6/30/2016,2766
9/30/2016,2746
12/31/2016,3323
3/31/2017,2381
6/30/2017,2368
9/30/2017,2340
,
,
,
,
,
,
,
,
,
,
AOS US,
3/31/2010,523.4
6/30/2010,572.5
9/30/2010,559.4
12/31/2010,370.2
3/31/2011,417.4
6/30/2011,405.3
9/30/2011,412
12/31/2011,475.8
3/31/2012,468.6
6/30/2012,484.2
9/30/2012,462.2
12/31/2012,524.3
3/31/2013,509.6
6/30/2013,549.1
9/30/2013,536.2
12/31/2013,558.9
3/31/2014,552.2
6/30/2014,595.4
9/30/2014,581.6
12/31/2014,626.8
3/31/2015,618.5
6/30/2015,653.5
9/30/2015,625.1
12/31/2015,639.4
3/31/2016,636.9
6/30/2016,667
9/30/2016,683.9
12/31/2016,698.1
3/31/2017,740
6/30/2017,738.2
9/30/2017,749.9
,
,
,
,
,
,
,
,
,
,
APA US,
3/31/2010,2693.625
6/30/2010,2971.91
9/30/2010,3012.659
12/31/2010,3474
3/31/2011,3878
6/30/2011,4355
9/30/2011,4282
12/31/2011,4295
3/31/2012,4536
6/30/2012,3972
9/30/2012,4179
12/31/2012,4391
3/31/2013,4076
6/30/2013,4383
9/30/2013,4019
12/31/2013,3576
3/31/2014,3675
6/30/2014,3484
9/30/2014,3740
12/31/2014,2952
3/31/2015,1818
6/30/2015,1977
9/30/2015,1496
12/31/2015,1263
3/31/2016,1052
6/30/2016,1382
9/30/2016,1438
12/31/2016,1451
3/31/2017,1512
6/30/2017,1346
9/30/2017,1412
,
,
,
,
,
,
,
,
,
,
AIV US,
3/31/2010,292.976
6/30/2010,294.991
9/30/2010,292.302
12/31/2010,293.468
3/31/2011,286.553
6/30/2011,281.035
9/30/2011,281.41
12/31/2011,272.924
3/31/2012,273.799
6/30/2012,270.872
9/30/2012,267.448
12/31/2012,265.995
3/31/2013,255.45
6/30/2013,259.662
9/30/2013,247.117
12/31/2013,238.498
3/31/2014,240.136
6/30/2014,239.492
9/30/2014,246.843
12/31/2014,242.178
3/31/2015,244.265
6/30/2015,244.783
9/30/2015,246.387
12/31/2015,245.875
3/31/2016,246.239
6/30/2016,251.218
9/30/2016,248.904
12/31/2016,249.493
3/31/2017,246.481
6/30/2017,249.092
9/30/2017,254.635
,
,
,
,
,
,
,
,
,
,
AAPL US,
3/27/2010,13499
6/26/2010,15700
9/25/2010,20343
12/25/2010,26741
3/26/2011,24667
6/25/2011,28571
9/24/2011,28270
12/31/2011,46333
3/31/2012,39186
6/30/2012,35023
9/29/2012,35966
12/29/2012,54512
3/30/2013,43603
6/29/2013,35323
9/28/2013,37472
12/28/2013,57594
3/29/2014,45646
6/28/2014,37432
9/27/2014,42123
12/27/2014,74599
3/28/2015,58010
6/27/2015,49605
9/26/2015,51501
12/26/2015,75872
3/26/2016,50557
6/25/2016,42358
9/24/2016,46852
12/31/2016,78351
4/1/2017,52896
7/1/2017,45408
9/30/2017,52579
,
,
,
,
,
,
,
,
,
,
AMAT US,
1/31/2010,1848.902
5/2/2010,2295.54
8/1/2010,2517.79
10/31/2010,2886.435
1/30/2011,2686
5/1/2011,2862
7/31/2011,2787
10/30/2011,2182
1/29/2012,2189
4/29/2012,2541
7/29/2012,2343
10/28/2012,1646
1/27/2013,1573
4/28/2013,1973
7/28/2013,1975
10/27/2013,1988
1/26/2014,2190
4/27/2014,2353
7/27/2014,2265
10/26/2014,2264
1/25/2015,2359
4/26/2015,2442
7/26/2015,2490
10/25/2015,2368
1/31/2016,2257
5/1/2016,2450
7/31/2016,2821
10/30/2016,3297
1/29/2017,3278
4/30/2017,3546
7/30/2017,3744
10/29/2017,3969
,
,
,
,
,
,
,
,
,
APTV US,
3/31/2012,4092
6/30/2012,3997
9/30/2012,3663
12/31/2012,3767
3/31/2013,4024
6/30/2013,4240
9/30/2013,4017
12/31/2013,4182
3/31/2014,4276
6/30/2014,4451
9/30/2014,4144
12/31/2014,4152
3/31/2015,3797
6/30/2015,3858
9/30/2015,3631
12/31/2015,3879
3/31/2016,4051
6/30/2016,4206
9/30/2016,4091
12/31/2016,4313
3/31/2017,4292
6/30/2017,4318
9/30/2017,4333
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ADM US,
3/31/2010,15145
6/30/2010,15703
9/30/2010,16799
12/31/2010,20930
3/31/2011,20077
6/30/2011,22870
3/31/2012,21155
6/30/2012,23306
9/30/2012,21808
12/31/2012,24921
3/31/2013,21727
6/30/2013,22541
9/30/2013,21393
12/31/2013,24143
3/31/2014,20696
6/30/2014,21494
9/30/2014,18117
12/31/2014,20894
3/31/2015,17506
6/30/2015,17186
9/30/2015,16565
12/31/2015,16445
3/31/2016,14384
6/30/2016,15629
9/30/2016,15832
12/31/2016,16501
3/31/2017,14988
6/30/2017,14943
9/30/2017,14827
,
,
,
,
,
,
,
,
,
,
,
,
ARNC US,
12/31/2016,2967
3/31/2017,3192
6/30/2017,3261
9/30/2017,3236
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
AJG US,
3/31/2010,482.4
6/30/2010,459.5
9/30/2010,463.2
12/31/2010,459.1
3/31/2011,447.4
6/30/2011,546.1
9/30/2011,562.8
12/31/2011,578.4
3/31/2012,546.8
6/30/2012,649.9
9/30/2012,650.4
12/31/2012,673.2
3/31/2013,674.1
6/30/2013,779.5
9/30/2013,835.8
12/31/2013,890.2
3/31/2014,915
6/30/2014,1179.3
9/30/2014,1286.8
12/31/2014,1245.4
3/31/2015,1231.3
6/30/2015,1371.4
9/30/2015,1454.8
12/31/2015,1334.9
3/31/2016,1300.4
6/30/2016,1427.1
9/30/2016,1482.3
12/31/2016,1385
3/31/2017,1412.7
6/30/2017,1563.4
9/30/2017,1584.5
,
,
,
,
,
,
,
,
,
,
AIZ US,
3/31/2010,2167.856
6/30/2010,2140.294
9/30/2010,2113.971
12/31/2010,2105.601
3/31/2011,2036.671
6/30/2011,2062.887
9/30/2011,2061.715
12/31/2011,2111.531
3/31/2012,2072.924
6/30/2012,2129.29
9/30/2012,2145.08
12/31/2012,2160.976
3/31/2013,2150.623
6/30/2013,2237.766
9/30/2013,2258.65
12/31/2013,2400.618
3/31/2014,2448.372
6/30/2014,2608.101
9/30/2014,2702.488
12/31/2014,2622.692
3/31/2015,2598.61
6/30/2015,2644.894
9/30/2015,2534.156
12/31/2015,2547.834
3/31/2016,2147.527
6/30/2016,1797.793
9/30/2016,1834.168
12/31/2016,1752.292
3/31/2017,1551.5
6/30/2017,1600.5
9/30/2017,1586.4
,
,
,
,
,
,
,
,
,
,
T US,
3/31/2010,30649
6/30/2010,30808
9/30/2010,31581
12/31/2010,31361
3/31/2011,31247
6/30/2011,31495
9/30/2011,31478
12/31/2011,32503
3/31/2012,31822
6/30/2012,31575
9/30/2012,31459
12/31/2012,32578
3/31/2013,31356
6/30/2013,32075
9/30/2013,32158
12/31/2013,33163
3/31/2014,32476
6/30/2014,32575
9/30/2014,32957
12/31/2014,34439
3/31/2015,32576
6/30/2015,33015
9/30/2015,39100
12/31/2015,42119
3/31/2016,40535
6/30/2016,40520
9/30/2016,40890
12/31/2016,41841
3/31/2017,39365
6/30/2017,39837
9/30/2017,39668
,
,
,
,
,
,
,
,
,
,
ADSK US,
1/31/2010,456.1
4/30/2010,474.6
7/31/2010,472.8
10/31/2010,476.7
1/31/2011,527.7
4/30/2011,528.3
7/31/2011,546.3
10/31/2011,548.6
1/31/2012,592.4
4/30/2012,588.6
7/31/2012,568.7
10/31/2012,548
1/31/2013,606.9
4/30/2013,570.4
7/31/2013,561.7
10/31/2013,555.2
1/31/2014,586.6
4/30/2014,592.5
7/31/2014,637.1
10/31/2014,618
1/31/2015,664.6
4/30/2015,646.5
7/31/2015,609.5
10/31/2015,599.8
1/31/2016,648.3
4/30/2016,511.9
7/31/2016,550.7
10/31/2016,489.6
1/31/2017,478.8
4/30/2017,485.7
7/31/2017,501.8
10/31/2017,515.3
,
,
,
,
,
,
,
,
,
ADP US,
3/31/2010,2443.2
6/30/2010,2190.3
9/30/2010,2229.4
12/31/2010,2405.7
3/31/2011,2737.3
6/30/2011,2507.1
9/30/2011,2522.5
12/31/2011,2583
3/31/2012,2923.1
6/30/2012,2636.6
9/30/2012,2637.5
12/31/2012,2747.8
3/31/2013,3114.3
6/30/2013,2810.5
9/30/2013,2839.6
12/31/2013,2982.8
3/31/2014,3320
6/30/2014,3073.7
9/30/2014,2573.8
12/31/2014,2661.3
3/31/2015,3031.7
6/30/2015,2694.5
9/30/2015,2714
12/31/2015,2807
3/31/2016,3248.6
6/30/2016,2898.2
9/30/2016,2916.9
12/31/2016,2987.3
3/31/2017,3410.8
6/30/2017,3064.8
9/30/2017,3078.8
,
,
,
,
,
,
,
,
,
,
AZO US,
2/13/2010,1506.225
5/8/2010,1821.99
8/28/2010,2445.159
11/20/2010,1791.662
2/12/2011,1660.946
5/7/2011,1978.369
8/27/2011,2641.996
11/19/2011,1924.341
2/11/2012,1804.069
5/5/2012,2111.866
8/25/2012,2763.585
11/17/2012,1991.04
2/9/2013,1855.198
5/4/2013,2205.878
8/31/2013,3095.414
11/23/2013,2093.578
2/15/2014,1990.494
5/10/2014,2341.545
8/30/2014,3049.696
11/22/2014,2260.264
2/14/2015,2143.651
5/9/2015,2493.021
8/29/2015,3290.404
11/21/2015,2386.043
2/13/2016,2257.192
5/7/2016,2593.672
8/27/2016,3398.769
11/19/2016,2467.845
2/11/2017,2289.219
5/6/2017,2619.007
8/26/2017,3512.605
11/18/2017,2589.131
,
,
,
,
,
,
,
,
,
AVB US,
3/31/2010,218.789
6/30/2010,221.016
3/31/2011,235.808
6/30/2011,235.581
9/30/2011,243.719
12/31/2011,251.44
3/31/2012,252.454
6/30/2012,258.805
9/30/2012,269.371
12/31/2012,268.898
3/31/2013,312.131
6/30/2013,390.131
9/30/2013,390.113
12/31/2013,390.866
3/31/2014,400.654
6/30/2014,411.134
9/30/2014,430.525
12/31/2014,440.656
3/31/2015,442.367
6/30/2015,457.459
9/30/2015,475.36
12/31/2015,480.84
3/31/2016,508.498
6/30/2016,502.307
9/30/2016,516.211
12/31/2016,518.24
3/31/2017,522.326
6/30/2017,530.512
9/30/2017,550.5
,
,
,
,
,
,
,
,
,
,
,
,
AVY US,
1/2/2010,1521.8
4/3/2010,1554.7
7/3/2010,1680.1
10/2/2010,1640.8
1/1/2011,1637.1
4/2/2011,1659.3
7/2/2011,1725.7
10/1/2011,1699.6
12/31/2011,1454.6
3/31/2012,1483.3
6/30/2012,1532.3
10/1/2012,1487.8
12/29/2012,1532.2
3/30/2013,1498.9
6/29/2013,1552.3
9/28/2013,1504.9
12/28/2013,1583.9
3/29/2014,1550.1
6/28/2014,1615.8
9/27/2014,1559.6
1/3/2015,1604.8
4/4/2015,1528
7/4/2015,1516
10/3/2015,1468.1
1/2/2016,1454.8
4/2/2016,1485.5
7/2/2016,1541.5
10/1/2016,1508.7
12/31/2016,1550.8
4/1/2017,1572.1
7/1/2017,1626.9
9/30/2017,1679.5
,
,
,
,
,
,
,
,
,
BHGE US,
6/30/2017,2404
9/30/2017,5375
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BLL US,
3/28/2010,1706.2
6/27/2010,2007.5
9/26/2010,2035
12/31/2010,1995.2
4/3/2011,2011.2
7/3/2011,2309.7
10/2/2011,2258.3
12/31/2011,2051.7
4/1/2012,2042.7
7/1/2012,2296.3
9/30/2012,2282.5
12/31/2012,2114.2
3/31/2013,1991
6/30/2013,2202.4
9/30/2013,2277.9
12/31/2013,1996.8
3/31/2014,2006.8
6/30/2014,2291.9
9/30/2014,2238.9
12/31/2014,2032.4
3/31/2015,1923.1
6/30/2015,2172.3
9/30/2015,2097
12/31/2015,1804.6
3/31/2016,1756
6/30/2016,2030
9/30/2016,2815
12/31/2016,2516
3/31/2017,2473
6/30/2017,2855
9/30/2017,2908
,
,
,
,
,
,
,
,
,
,
BAC US,
3/31/2010,31969
6/30/2010,58306
9/30/2010,26982
12/31/2010,22668
3/31/2011,27095
6/30/2011,13236
9/30/2011,28702
12/31/2011,25146
3/31/2012,27258
6/30/2012,22358
9/30/2012,22529
12/31/2012,19610
3/31/2013,23852
6/30/2013,22911
9/30/2013,22187
12/31/2013,22319
3/31/2014,22655
6/30/2014,21960
9/30/2014,21229
12/31/2014,19581
3/31/2015,21402
6/30/2015,22243
9/30/2015,20600
12/31/2015,19957
3/31/2016,19573
6/30/2016,20785
9/30/2016,21990
12/31/2016,20325
3/31/2017,22575
6/30/2017,23225
9/30/2017,22100
,
,
,
,
,
,
,
,
,
,
BK US,
3/31/2010,3385
6/30/2010,3358
9/30/2010,3423
12/31/2010,3751
3/31/2011,3646
6/30/2011,3850
9/30/2011,3694
12/31/2011,3540
3/31/2012,3646
6/30/2012,3617
9/30/2012,3675
12/31/2012,3617
3/31/2013,3613
6/30/2013,4009
9/30/2013,3767
12/31/2013,3594
3/31/2014,3663
6/30/2014,3762
9/30/2014,3790
12/31/2014,3703
3/31/2015,3866
6/30/2015,3901
9/30/2015,3804
12/31/2015,3740
3/31/2016,3744
6/30/2016,3789
9/30/2016,3953
12/31/2016,3802
3/31/2017,3855
6/30/2017,3968
9/30/2017,4028
,
,
,
,
,
,
,
,
,
,
BAX US,
3/31/2010,3140
6/30/2010,3194
9/30/2010,3224
12/31/2010,3498
3/31/2011,3284
6/30/2011,3536
9/30/2011,3479
12/31/2011,3594
3/31/2012,3388
6/30/2012,3572
9/30/2012,3477
12/31/2012,3753
3/31/2013,3448
6/30/2013,3669
9/30/2013,3774
12/31/2013,4368
3/31/2014,3951
6/30/2014,4264
9/30/2014,4197
12/31/2014,4472
3/31/2015,3764
6/30/2015,3893
9/30/2015,2487
12/31/2015,2603
3/31/2016,2375
6/30/2016,2585
9/30/2016,2558
12/31/2016,2645
3/31/2017,2475
6/30/2017,2605
9/30/2017,2707
,
,
,
,
,
,
,
,
,
,
BBT US,
3/31/2010,2158
6/30/2010,2399
9/30/2010,2185
12/31/2010,2296
3/31/2011,2009
6/30/2011,2141
9/30/2011,2183
12/31/2011,2271
3/31/2012,2344
6/30/2012,2466
9/30/2012,2483
12/31/2012,2533
3/31/2013,2460
6/30/2013,2498
9/30/2013,2359
12/31/2013,2382
3/31/2014,2294
6/30/2014,2311
9/30/2014,2321
12/31/2014,2375
3/31/2015,2344
6/30/2015,2367
9/30/2015,2489
12/31/2015,2557
3/31/2016,2584
6/30/2016,2787
9/30/2016,2814
12/31/2016,2768
3/31/2017,2820
6/30/2017,2895
9/30/2017,2854
,
,
,
,
,
,
,
,
,
,
BDX US,
3/31/2010,1844.854
6/30/2010,1878.229
9/30/2010,1873.195
12/31/2010,1842.005
3/31/2011,1922.023
6/30/2011,2014.081
9/30/2011,2050.795
12/31/2011,1887.645
3/31/2012,1990.818
6/30/2012,1980.53
9/30/2012,1967.171
12/31/2012,1900.192
3/31/2013,2000.375
6/30/2013,2052.664
9/30/2013,2101
12/31/2013,2015
3/31/2014,2072
6/30/2014,2157
9/30/2014,2202
12/31/2014,2051
3/31/2015,2051
6/30/2015,3133
9/30/2015,3067
12/31/2015,2992
3/31/2016,3071
6/30/2016,3200
9/30/2016,3234
12/31/2016,2922
3/31/2017,2969
6/30/2017,3035
9/30/2017,3166
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BBY US,
2/27/2010,16553
5/29/2010,10787
8/28/2010,11339
11/27/2010,11890
2/26/2011,16256
5/28/2011,10940
8/27/2011,11347
11/26/2011,12099
3/3/2012,16630
5/5/2012,11610
8/4/2012,10547
11/3/2012,10753
2/2/2013,16711
5/4/2013,9380
8/3/2013,9300
11/2/2013,9362
2/1/2014,14470
5/3/2014,9035
8/2/2014,8896
11/1/2014,9380
1/31/2015,14209
5/2/2015,8558
8/1/2015,8528
10/31/2015,8819
1/30/2016,13623
4/30/2016,8443
7/30/2016,8533
10/29/2016,8945
1/28/2017,13482
4/29/2017,8528
7/29/2017,8940
10/28/2017,9320
,
,
,
,
,
,
,
,
,
BIIB US,
3/31/2010,1108.86
6/30/2010,1212.702
9/30/2010,1175.7889
12/31/2010,1219.072
3/31/2011,1203.342
6/30/2011,1208.647
9/30/2011,1309.934
12/31/2011,1326.71
3/31/2012,1292.014
6/30/2012,1420.951
9/30/2012,1385.554
12/31/2012,1417.941
3/31/2013,1415.096
6/30/2013,1723.473
9/30/2013,1827.78
12/31/2013,1965.85
3/31/2014,2129.751
6/30/2014,2421.452
9/30/2014,2511.446
12/31/2014,2640.675
3/31/2015,2554.963
6/30/2015,2591.642
9/30/2015,2777.859
12/31/2015,2839.3
3/31/2016,2726.8
6/30/2016,2894.2
9/30/2016,2955.8
12/31/2016,2872
3/31/2017,2810.7
6/30/2017,3078.4
9/30/2017,3077.8
,
,
,
,
,
,
,
,
,
,
BLK US,
3/31/2010,1995
6/30/2010,2032
9/30/2010,2092
12/31/2010,2493
3/31/2011,2282
6/30/2011,2347
9/30/2011,2225
12/31/2011,2227
3/31/2012,2249
6/30/2012,2229
9/30/2012,2320
12/31/2012,2539
3/31/2013,2449
6/30/2013,2482
9/30/2013,2472
12/31/2013,2777
3/31/2014,2670
6/30/2014,2778
9/30/2014,2849
12/31/2014,2784
3/31/2015,2723
6/30/2015,2905
9/30/2015,2910
12/31/2015,2863
3/31/2016,2624
6/30/2016,2804
9/30/2016,2837
12/31/2016,2890
3/31/2017,2824
6/30/2017,2965
9/30/2017,3233
,
,
,
,
,
,
,
,
,
,
HRB US,
1/31/2010,934.852
4/30/2010,2337.894
7/31/2010,274.474
10/31/2010,322.9
1/31/2011,851.482
4/30/2011,2325.451
7/31/2011,267.634
10/31/2011,129.194
1/31/2012,663.28
4/30/2012,1960.611
7/31/2012,96.489
10/31/2012,127.404
1/31/2013,471.979
4/30/2013,2159.415
7/31/2013,127.195
10/31/2013,134.34
1/31/2014,199.77
4/30/2014,2562.99
7/31/2014,133.586
10/31/2014,134.628
1/31/2015,509.074
4/30/2015,2301.37
7/31/2015,137.718
10/31/2015,128.415
1/31/2016,475
4/30/2016,2297.477
7/31/2016,125.185
10/31/2016,131.332
1/31/2017,451.882
4/30/2017,2327.915
7/31/2017,137.802
10/31/2017,140.854
,
,
,
,
,
,
,
,
,
BA US,
3/31/2010,15216
6/30/2010,15573
9/30/2010,16967
12/31/2010,16550
3/31/2011,14910
6/30/2011,16543
9/30/2011,17727
12/31/2011,19555
3/31/2012,19383
6/30/2012,20005
9/30/2012,20008
12/31/2012,22302
3/31/2013,18893
6/30/2013,21815
9/30/2013,22130
12/31/2013,23785
3/31/2014,20465
6/30/2014,22045
9/30/2014,23784
12/31/2014,24468
3/31/2015,22149
6/30/2015,24543
9/30/2015,25849
12/31/2015,23573
3/31/2016,22632
6/30/2016,24755
9/30/2016,23898
12/31/2016,23286
3/31/2017,20976
6/30/2017,22739
9/30/2017,24309
,
,
,
,
,
,
,
,
,
,
BWA US,
3/31/2010,1286.8
6/30/2010,1421.7
9/30/2010,1410.9
12/31/2010,1533.4
3/31/2011,1730.4
6/30/2011,1818.8
9/30/2011,1791.8
12/31/2011,1773.7
3/31/2012,1912.5
6/30/2012,1856.4
9/30/2012,1695.2
12/31/2012,1719.1
3/31/2013,1851.1
6/30/2013,1893.9
9/30/2013,1806.2
12/31/2013,1885.4
3/31/2014,2084.1
6/30/2014,2197
9/30/2014,2032.1
12/31/2014,1991.9
3/31/2015,1984.2
6/30/2015,2031.9
9/30/2015,1884
12/31/2015,2123.1
3/31/2016,2268.6
6/30/2016,2329.2
9/30/2016,2214.2
12/31/2016,2259
3/31/2017,2407
6/30/2017,2389.7
9/30/2017,2416.2
,
,
,
,
,
,
,
,
,
,
BXP US,
3/31/2010,379.781
6/30/2010,395.958
9/30/2010,388.224
12/31/2010,392.482
3/31/2011,417.875
6/30/2011,418.449
9/30/2011,452.413
12/31/2011,452.787
3/31/2012,447.662
6/30/2012,472.897
9/30/2012,470.904
12/31/2012,485.405
3/31/2013,483.014
6/30/2013,515.32
9/30/2013,568.603
12/31/2013,568.567
3/31/2014,574.694
6/30/2014,589.794
9/30/2014,618.803
12/31/2014,613.707
3/31/2015,618.476
6/30/2015,618.221
9/30/2015,629.884
12/31/2015,624.24
3/31/2016,665.985
6/30/2016,623.546
9/30/2016,625.228
12/31/2016,636.061
3/31/2017,632.228
6/30/2017,656.907
9/30/2017,657.712
,
,
,
,
,
,
,
,
,
,
BSX US,
3/31/2010,1960
6/30/2010,1928
9/30/2010,1916
12/31/2010,2002
3/31/2011,1925
6/30/2011,1975
9/30/2011,1874
12/31/2011,1848
3/31/2012,1866
6/30/2012,1828
9/30/2012,1735
12/31/2012,1821
3/31/2013,1761
6/30/2013,1809
9/30/2013,1735
12/31/2013,1838
3/31/2014,1774
6/30/2014,1873
9/30/2014,1846
12/31/2014,1887
3/31/2015,1768
6/30/2015,1843
9/30/2015,1888
12/31/2015,1978
3/31/2016,1964
6/30/2016,2126
9/30/2016,2105
12/31/2016,2191
3/31/2017,2160
6/30/2017,2257
9/30/2017,2222
,
,
,
,
,
,
,
,
,
,
BHF US,
9/30/2017,2063
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BMY US,
3/31/2010,4807
6/30/2010,4768
9/30/2010,4798
12/31/2010,5111
3/31/2011,5011
6/30/2011,5434
9/30/2011,5345
12/31/2011,5454
3/31/2012,5251
6/30/2012,4443
9/30/2012,3736
12/31/2012,4191
3/31/2013,3831
6/30/2013,4048
9/30/2013,4065
12/31/2013,4441
3/31/2014,3811
6/30/2014,3889
9/30/2014,3921
12/31/2014,4258
