MMM US,
12/31/2013,2816.333
3/31/2014,2879
6/30/2014,3049.75
9/30/2014,3097.25
12/31/2014,3065.4
3/31/2015,3110.2
6/30/2015,3092.8
9/30/2015,2991
12/31/2015,2967
3/31/2016,2933.75
6/30/2016,2880.25
9/30/2016,2874
12/31/2016,2949.5
3/31/2017,2875.143
6/30/2017,2920.2
9/30/2017,2991.2
,
,
,
,
,
,
,
,
,
,
ABC US,
3/31/2010,18950.077
6/30/2010,19332.769
9/30/2010,19584.2
12/31/2010,19884.154
3/31/2011,19951.929
6/30/2011,20158.143
9/30/2011,20183
12/31/2011,20017.385
3/31/2012,20084.727
6/30/2012,20359.5
9/30/2012,20341.417
12/31/2012,21688.333
3/31/2013,21358.5
6/30/2013,21330.333
9/30/2013,23878.333
12/31/2013,27420.071
3/31/2014,28419.786
6/30/2014,29226.143
9/30/2014,30936.462
12/31/2014,31528.462
3/31/2015,32421.625
6/30/2015,33974.643
9/30/2015,34501.462
12/31/2015,36851.692
3/31/2016,35823.692
6/30/2016,36703
9/30/2016,37890.769
12/31/2016,38988.385
3/31/2017,38062.5
6/30/2017,39129.154
9/30/2017,40105.455
,
,
,
,
,
,
,
,
,
,
AME US,
3/31/2010,551.5
6/30/2010,584.667
9/30/2010,597.111
12/31/2010,649.667
3/31/2011,714.9
6/30/2011,728.1
9/30/2011,747.7
12/31/2011,765
3/31/2012,819.091
6/30/2012,860.25
9/30/2012,853
12/31/2012,869.4
3/31/2013,907
6/30/2013,892
9/30/2013,886
12/31/2013,909.444
3/31/2014,966.222
6/30/2014,974.571
9/30/2014,1027.857
12/31/2014,1036.8
3/31/2015,1033.4
6/30/2015,1001.9
9/30/2015,1035.2
12/31/2015,1007.333
3/31/2016,964.636
6/30/2016,986.273
9/30/2016,954.25
12/31/2016,971.167
3/31/2017,957.417
6/30/2017,1033.385
9/30/2017,1040.417
,
,
,
,
,
,
,
,
,
,
AMGN US,
3/31/2010,3659.667
6/30/2010,3734.833
9/30/2010,3766.294
12/31/2010,3816.263
3/31/2011,3681.619
6/30/2011,3770.421
9/30/2011,3875.476
12/31/2011,3913.947
3/31/2012,#N/A N/A
6/30/2012,4087.471
9/30/2012,4236.471
12/31/2012,4370.684
3/31/2013,4366
6/30/2013,4494.2
9/30/2013,4579.313
12/31/2013,4819.895
3/31/2014,4752.105
6/30/2014,4900.313
9/30/2014,4958.632
12/31/2014,5202.722
3/31/2015,4888.5
6/30/2015,5307.857
9/30/2015,5340.75
12/31/2015,5533.125
3/31/2016,5292.824
6/30/2016,5580.267
9/30/2016,5729
12/31/2016,5754.333
3/31/2017,5586
6/30/2017,5671.056
9/30/2017,5751
,
,
,
,
,
,
,
,
,
,
APH US,
3/31/2010,748.818
6/30/2010,828.636
9/30/2010,891.364
12/31/2010,948
3/31/2011,937.545
6/30/2011,993.3
9/30/2011,1004.091
12/31/2011,932.143
3/31/2012,972.818
6/30/2012,1050.077
9/30/2012,1091.692
12/31/2012,1108.364
3/31/2013,1073.917
6/30/2013,1135.5
9/30/2013,1140.154
12/31/2013,1165.692
3/31/2014,1206.538
6/30/2014,1279.846
9/30/2014,1342.615
12/31/2014,1374.615
3/31/2015,1320.25
6/30/2015,1350.667
9/30/2015,1461.9
12/31/2015,1350.909
3/31/2016,1411.273
6/30/2016,1522.909
9/30/2016,1578.545
12/31/2016,1612.2
3/31/2017,1530.091
6/30/2017,1613.818
9/30/2017,1737.909
,
,
,
,
,
,
,
,
,
,
APC US,
3/31/2010,2668.313
6/30/2010,2745.2
9/30/2010,2551.688
12/31/2010,2610.667
3/31/2011,3039.944
6/30/2011,3445.438
9/30/2011,3291.263
12/31/2011,3272.211
3/31/2012,3381.333
6/30/2012,3387.474
9/30/2012,3378.263
12/31/2012,3352.895
3/31/2013,3465.111
6/30/2013,3539.75
9/30/2013,3795
12/31/2013,3767.048
3/31/2014,3863.545
6/30/2014,4112.45
9/30/2014,4271.824
12/31/2014,3733.167
3/31/2015,2405
6/30/2015,2519.211
9/30/2015,2235.591
12/31/2015,1945.286
3/31/2016,1817.111
6/30/2016,1928
9/30/2016,2184.75
12/31/2016,2358.846
3/31/2017,2698.818
6/30/2017,2398.273
9/30/2017,2470.833
,
,
,
,
,
,
,
,
,
,
ADI US,
1/30/2010,575.846
5/1/2010,644.25
7/31/2010,706.588
10/30/2010,756.118
1/29/2011,728.25
4/30/2011,746.3
7/30/2011,780.1
10/29/2011,727.6
2/4/2012,662.19
5/5/2012,665.762
8/4/2012,691.682
11/3/2012,696.522
2/2/2013,633.182
5/4/2013,660.583
8/3/2013,671.87
11/2/2013,688.636
2/1/2014,630.32
5/3/2014,671.04
8/2/2014,716.16
11/1/2014,804.708
1/31/2015,760.52
5/2/2015,819.696
8/1/2015,845.8
10/31/2015,909.96
1/30/2016,755.045
4/30/2016,777.542
7/30/2016,865.133
10/29/2016,942.952
1/28/2017,872.476
4/29/2017,1100.125
7/29/2017,1409.588
10/28/2017,1503.1
,
,
,
,
,
,
,
,
,
ANDV US,
3/31/2010,4131
6/30/2010,4588.8
9/30/2010,4735.4
12/31/2010,4783.8
3/31/2011,5831.2
6/30/2011,7134
9/30/2011,7783
12/31/2011,6646.2
3/31/2012,6429.6
6/30/2012,7978.667
9/30/2012,8201.333
12/31/2012,6951.333
3/31/2013,6584.8
6/30/2013,7584
9/30/2013,9443.5
12/31/2013,8672.4
3/31/2014,9751.5
6/30/2014,9784
9/30/2014,11137
12/31/2014,9570.6
3/31/2015,5557
6/30/2015,6942.833
9/30/2015,7469.833
12/31/2015,6675.667
3/31/2016,6431.714
6/30/2016,6145.667
9/30/2016,6989
12/31/2016,7260.25
3/31/2017,7606.429
6/30/2017,8236.714
9/30/2017,9910.889
,
,
,
,
,
,
,
,
,
,
ANSS US,
3/31/2010,130.1
6/30/2010,138.4
9/30/2010,140.8
12/31/2010,161.9
3/31/2011,154.6
6/30/2011,159.167
9/30/2011,173.545
12/31/2011,197.917
3/31/2012,190.583
6/30/2012,194.8
9/30/2012,201.556
12/31/2012,219.5
3/31/2013,204.333
6/30/2013,208.833
9/30/2013,214.5
12/31/2013,237.875
3/31/2014,217.2
6/30/2014,231.571
9/30/2014,237
12/31/2014,250.333
3/31/2015,221.7
6/30/2015,234.625
9/30/2015,238.2
12/31/2015,257.818
3/31/2016,228.545
6/30/2016,244.909
9/30/2016,249.545
12/31/2016,267.769
3/31/2017,241.692
6/30/2017,259.846
9/30/2017,263.857
,
,
,
,
,
,
,
,
,
,
ANTM US,
3/31/2010,14809.75
6/30/2010,14630.5
9/30/2010,14297.308
12/31/2010,14340.471
3/31/2011,14664.8
6/30/2011,14808.588
9/30/2011,15176.063
12/31/2011,15362.8
3/31/2012,15370.308
6/30/2012,15327.875
9/30/2012,15332
12/31/2012,15356.6
3/31/2013,17978.875
6/30/2013,17835.3
9/30/2013,17649.273
12/31/2013,17740.077
3/31/2014,17943.429
6/30/2014,18207.8
9/30/2014,18695.308
12/31/2014,18907.692
3/31/2015,19285.308
6/30/2015,19645.846
9/30/2015,19645.143
12/31/2015,19868.308
3/31/2016,19770.667
6/30/2016,20507.545
9/30/2016,20761.231
12/31/2016,20890.5
3/31/2017,21233.909
6/30/2017,22244.111
9/30/2017,22100.25
,
,
,
,
,
,
,
,
,
,
AON US,
3/31/2010,1884.5
6/30/2010,1869.714
9/30/2010,1796.857
12/31/2010,2740.125
3/31/2011,2733.444
6/30/2011,2744.875
9/30/2011,2658.636
12/31/2011,2992.727
3/31/2012,2827.1
6/30/2012,2885.308
9/30/2012,2792.917
12/31/2012,3075.538
3/31/2013,2941.3
6/30/2013,2915
9/30/2013,2833.5
12/31/2013,3274.143
3/31/2014,2999.231
6/30/2014,2964.429
9/30/2014,2854.467
12/31/2014,3350
3/31/2015,2944.688
6/30/2015,2949.467
9/30/2015,2860.471
12/31/2015,3321.667
3/31/2016,2872.75
6/30/2016,2854.385
9/30/2016,2782.154
12/31/2016,3420.231
3/31/2017,2499.727
6/30/2017,2372.6
9/30/2017,2291.2
,
,
,
,
,
,
,
,
,
,
AOS US,
3/31/2010,537.5
6/30/2010,542.833
9/30/2010,544.167
12/31/2010,511.833
3/31/2011,384.5
6/30/2011,396.857
9/30/2011,403.556
12/31/2011,460.556
3/31/2012,468.778
6/30/2012,475.4
9/30/2012,470.7
12/31/2012,500
3/31/2013,507.375
6/30/2013,517.3
9/30/2013,510.3
12/31/2013,564.778
3/31/2014,558
6/30/2014,597.9
9/30/2014,584.4
12/31/2014,611.889
3/31/2015,611.667
6/30/2015,627.545
9/30/2015,650.083
12/31/2015,673.308
3/31/2016,645.563
6/30/2016,695.867
9/30/2016,685.25
12/31/2016,709.455
3/31/2017,699
6/30/2017,730
9/30/2017,741
,
,
,
,
,
,
,
,
,
,
APA US,
3/31/2010,2681.182
6/30/2010,2800.889
9/30/2010,3038.857
12/31/2010,3465.75
3/31/2011,3754.5
6/30/2011,4299
9/30/2011,4217.333
12/31/2011,4289
3/31/2012,4491
6/30/2012,4316.6
9/30/2012,4007.8
12/31/2012,4351.909
3/31/2013,4282.563
6/30/2013,4283.737
9/30/2013,4293.333
12/31/2013,3697.714
3/31/2014,3546.5
6/30/2014,3642.533
9/30/2014,3530.167
12/31/2014,3120.143
3/31/2015,1800.238
6/30/2015,1867.353
9/30/2015,1584.278
12/31/2015,1414.235
3/31/2016,1094.188
6/30/2016,1318.158
9/30/2016,1395.579
12/31/2016,1507.857
3/31/2017,1522.833
6/30/2017,1416.5
9/30/2017,1394.357
,
,
,
,
,
,
,
,
,
,
AIV US,
3/31/2010,267.625
6/30/2010,269.375
9/30/2010,277.429
12/31/2010,267.75
3/31/2011,280.667
6/30/2011,264.2
9/30/2011,263.889
12/31/2011,262.5
3/31/2012,257.25
6/30/2012,259.833
9/30/2012,265.2
12/31/2012,254.625
3/31/2013,247.556
6/30/2013,251.125
9/30/2013,254.667
12/31/2013,244.667
3/31/2014,235.5
6/30/2014,237.333
9/30/2014,241
12/31/2014,251
3/31/2015,244
6/30/2015,241.2
9/30/2015,239
12/31/2015,244
3/31/2016,248
6/30/2016,250.5
9/30/2016,251
12/31/2016,249
3/31/2017,248
6/30/2017,248
9/30/2017,247.4
,
,
,
,
,
,
,
,
,
,
AAPL US,
3/27/2010,12043
6/26/2010,14730.387
9/25/2010,18916.306
12/25/2010,24402.475
3/26/2011,23417.692
6/25/2011,25035.976
9/24/2011,29597.974
12/31/2011,38997.6
3/31/2012,36942.625
6/30/2012,37296.525
9/29/2012,35852.302
12/29/2012,54917.732
3/30/2013,42252.244
6/29/2013,35063.756
9/28/2013,36848.548
12/28/2013,57470.308
3/29/2014,43549.744
6/28/2014,37940.395
9/27/2014,39907.676
12/27/2014,67516.184
3/28/2015,56027.216
6/27/2015,49352.743
9/26/2015,51042.722
12/26/2015,76520.794
3/26/2016,51997.091
6/25/2016,42059.394
9/24/2016,46962.028
12/31/2016,77272.361
4/1/2017,53065.27
7/1/2017,44945.029
9/30/2017,50700.25
,
,
,
,
,
,
,
,
,
,
AMAT US,
1/31/2010,1778.286
5/2/2010,2254.769
8/1/2010,2375.857
10/31/2010,2595.75
1/30/2011,2587.429
5/1/2011,2761.867
7/31/2011,2674.429
10/30/2011,2150.133
1/29/2012,1971.188
4/29/2012,2399.778
7/29/2012,2319.063
10/28/2012,1576.533
1/27/2013,1551.071
4/28/2013,1909.143
7/28/2013,2058.071
10/27/2013,1974.438
1/26/2014,2133.25
4/27/2014,2349.833
7/27/2014,2286.842
10/26/2014,2264.632
1/25/2015,2334.158
4/26/2015,2396.842
7/26/2015,2538.632
10/25/2015,2397.75
1/31/2016,2243.313
5/1/2016,2428.588
7/31/2016,2843.471
10/30/2016,3308
1/29/2017,3255.529
4/30/2017,3547.294
7/30/2017,3689.4
10/29/2017,3931.8
,
,
,
,
,
,
,
,
,
APTV US,
12/31/2011,3876.625
3/31/2012,4136
6/30/2012,4089.5
9/30/2012,3772.444
12/31/2012,3772.909
3/31/2013,4005.182
6/30/2013,4221.727
9/30/2013,4035.583
12/31/2013,4089.692
3/31/2014,4290.583
6/30/2014,4474.273
9/30/2014,4198.417
12/31/2014,4242.714
3/31/2015,3760.8
6/30/2015,3895.75
9/30/2015,3780.5
12/31/2015,3794.313
3/31/2016,4095.75
6/30/2016,4232.929
9/30/2016,3990.563
12/31/2016,4162.222
3/31/2017,4115.211
6/30/2017,#N/A N/A
9/30/2017,4097.762
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
ADM US,
3/31/2010,15508.5
6/30/2010,16425.333
9/30/2010,15652.5
12/31/2010,17482.625
3/31/2011,17686.4
6/30/2011,20297.111
3/31/2012,21375.25
6/30/2012,22096.222
9/30/2012,21352
12/31/2012,22716.286
3/31/2013,#N/A N/A
6/30/2013,22883.143
9/30/2013,20362
12/31/2013,24797.9
3/31/2014,22017.333
6/30/2014,22834
9/30/2014,21149.111
12/31/2014,23915
3/31/2015,20505.818
6/30/2015,20603.875
9/30/2015,17491.375
12/31/2015,19295.333
3/31/2016,16852.222
6/30/2016,16912.375
9/30/2016,16288
12/31/2016,16476.273
3/31/2017,15097
6/30/2017,16148.9
9/30/2017,16075.091
,
,
,
,
,
,
,
,
,
,
,
,
ARNC US,
12/31/2016,3003.2
3/31/2017,2996.143
6/30/2017,3183.667
9/30/2017,3087.429
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
AJG US,
3/31/2010,405.2
6/30/2010,464
9/30/2010,451.714
12/31/2010,457.6
3/31/2011,438.429
6/30/2011,512.571
9/30/2011,537.25
12/31/2011,545.889
3/31/2012,538.429
6/30/2012,607.778
9/30/2012,636.2
12/31/2012,631
3/31/2013,618.556
6/30/2013,721.667
9/30/2013,740.6
12/31/2013,797.818
3/31/2014,817.3
6/30/2014,958.75
9/30/2014,1101.75
12/31/2014,1229.3
3/31/2015,1167.727
6/30/2015,1348.909
9/30/2015,1333
12/31/2015,1298
3/31/2016,1287.5
6/30/2016,1425.429
9/30/2016,1418
12/31/2016,1422.714
3/31/2017,1414.2
6/30/2017,1536.2
9/30/2017,1580.4
,
,
,
,
,
,
,
,
,
,
AIZ US,
3/31/2010,2091.5
6/30/2010,2135
9/30/2010,2112.333
12/31/2010,2136.25
3/31/2011,2093.667
6/30/2011,2008.333
9/30/2011,2018.5
12/31/2011,2056.333
3/31/2012,2088.75
6/30/2012,2063.6
9/30/2012,2064.8
12/31/2012,2100.8
3/31/2013,2111.6
6/30/2013,2116
9/30/2013,2206
12/31/2013,2218
3/31/2014,2355.6
6/30/2014,2370.4
9/30/2014,2546.8
12/31/2014,2572.2
3/31/2015,2561
6/30/2015,2031
9/30/2015,2026.333
12/31/2015,2022
3/31/2016,1827.286
6/30/2016,1716
9/30/2016,1721.75
12/31/2016,1812
3/31/2017,1623
6/30/2017,1570
9/30/2017,1591.5
,
,
,
,
,
,
,
,
,
,
T US,
3/31/2010,30736.52
6/30/2010,30891.227
9/30/2010,31229.522
12/31/2010,31483.778
3/31/2011,31211.885
6/30/2011,31313.708
9/30/2011,31586.292
12/31/2011,31961.769
3/31/2012,31825.72
6/30/2012,31653.519
9/30/2012,31558.69
12/31/2012,32235.231
3/31/2013,31739.217
6/30/2013,31842.304
9/30/2013,32198.261
12/31/2013,33091.81
3/31/2014,32465
6/30/2014,33239
9/30/2014,33207.286
12/31/2014,34230.826
3/31/2015,32787.955
6/30/2015,33002.563
9/30/2015,39726.545
12/31/2015,42745.9
3/31/2016,40429.591
6/30/2016,40609.905
9/30/2016,41170.684
12/31/2016,42062.368
3/31/2017,40563.524
6/30/2017,39835.048
9/30/2017,40077.8
,
,
,
,
,
,
,
,
,
,
ADSK US,
1/31/2010,432.063
4/30/2010,438.571
7/31/2010,459.385
10/31/2010,472.154
1/31/2011,514.786
4/30/2011,523.571
7/31/2011,539.6
10/31/2011,544.188
1/31/2012,584.313
4/30/2012,586.235
7/31/2012,593.625
10/31/2012,559.667
1/31/2013,584
4/30/2013,583.063
7/31/2013,560.941
10/31/2013,547.533
1/31/2014,573
4/30/2014,568.4
7/31/2014,603.923
10/31/2014,602.25
1/31/2015,650.077
4/30/2015,636.231
7/31/2015,612.615
10/31/2015,591.769
1/31/2016,639.25
4/30/2016,513.286
7/31/2016,512.286
10/31/2016,476.8
1/31/2017,473.6
4/30/2017,470.313
7/31/2017,493.944
10/31/2017,513.611
,
,
,
,
,
,
,
,
,
ADP US,
3/31/2010,2397.462
6/30/2010,2129.8
9/30/2010,2138.643
12/31/2010,2337.923
3/31/2011,2661.143
6/30/2011,2431.313
9/30/2011,2445.733
12/31/2011,2582.938
3/31/2012,2920.833
6/30/2012,2657.526
9/30/2012,2635.722
12/31/2012,2725.1
3/31/2013,3106.1
6/30/2013,2813.75
9/30/2013,2811.947
12/31/2013,2937.389
3/31/2014,3340.167
6/30/2014,3037.65
9/30/2014,2548.25
12/31/2014,2676.5
3/31/2015,3017.947
6/30/2015,2744.833
9/30/2015,2717.929
12/31/2015,2812.688
3/31/2016,3273
6/30/2016,2934.75
9/30/2016,2916.438
12/31/2016,3016.938
3/31/2017,3420.923
6/30/2017,3042.786
9/30/2017,3057.083
,
,
,
,
,
,
,
,
,
,
AZO US,
2/13/2010,1493.474
5/8/2010,1709.6
8/28/2010,2396
11/20/2010,1715.2
2/12/2011,1633.684
5/7/2011,1917.889
8/27/2011,2610.5
11/19/2011,1892.706
2/11/2012,1779.75
5/5/2012,2129.063
8/25/2012,2801.235
11/17/2012,2023.882
2/9/2013,1878.25
5/4/2013,2215.824
8/31/2013,3088.563
11/23/2013,2101.375
2/15/2014,1974.875
5/10/2014,#N/A N/A
8/30/2014,3077.056
11/22/2014,2210.368
2/14/2015,2117.611
5/9/2015,2496.3
8/29/2015,3255.118
11/21/2015,2390.389
2/13/2016,2259.833
5/7/2016,2628.333
8/27/2016,3423.842
11/19/2016,2487.889
2/11/2017,2345.095
5/6/2017,2695.905
8/26/2017,3484.5
11/18/2017,2543.947
,
,
,
,
,
,
,
,
,
AVB US,
3/31/2010,210.818
6/30/2010,217.231
9/30/2010,224.182
12/31/2010,229.385
3/31/2011,234.133
6/30/2011,241.769
9/30/2011,250.615
12/31/2011,256.167
3/31/2012,253
6/30/2012,257.545
9/30/2012,264.846
12/31/2012,274.643
3/31/2013,298.929
6/30/2013,375.308
9/30/2013,395.429
12/31/2013,393.769
3/31/2014,393.833
6/30/2014,404.909
9/30/2014,420.714
12/31/2014,435.25
3/31/2015,442
6/30/2015,451
9/30/2015,467
12/31/2015,483
3/31/2016,487.25
6/30/2016,502.8
9/30/2016,517.25
12/31/2016,515.5
3/31/2017,524.75
6/30/2017,530
9/30/2017,540.25
,
,
,
,
,
,
,
,
,
,
AVY US,
4/3/2010,1458.8
7/3/2010,1576.75
10/2/2010,1585.4
1/1/2011,1593.5
4/2/2011,1658
7/2/2011,1750.6
10/1/2011,1667.4
12/31/2011,1603.5
3/31/2012,1484.25
6/30/2012,1537.8
10/1/2012,1474.5
12/29/2012,1461.167
3/30/2013,1533.2
6/29/2013,1544
9/28/2013,1507.5
12/28/2013,1532.8
3/29/2014,1561.2
6/28/2014,1616
9/27/2014,1567.6
1/3/2015,1621
4/4/2015,1483.4
7/4/2015,1522.667
10/3/2015,1476.333
1/2/2016,1454.667
4/2/2016,1508.333
7/2/2016,1540
10/1/2016,1507.6
12/31/2016,1502.167
4/1/2017,1531.333
7/1/2017,1614.167
9/30/2017,1651
,
,
,
,
,
,
,
,
,
,
BHGE US,
3/31/2016,2670
6/30/2016,2408
9/30/2016,2353
12/31/2016,2410
3/31/2017,2262
6/30/2017,2351.429
9/30/2017,5529.278
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BLL US,
3/28/2010,1729.111
6/27/2010,2044
9/26/2010,2031.75
12/31/2010,1834.5
4/3/2011,1895.714
7/3/2011,2415.125
10/2/2011,2224.571
12/31/2011,2063.778
4/1/2012,2043.1
7/1/2012,2343.9
9/30/2012,2274.5
12/31/2012,2111.556
3/31/2013,2085.556
6/30/2013,2275.1
9/30/2013,2260.545
12/31/2013,2096.8
3/31/2014,2034.273
6/30/2014,2246.909
9/30/2014,2297.667
12/31/2014,1977.667
3/31/2015,1895.111
6/30/2015,2126.429
9/30/2015,2118.286
12/31/2015,1929.571
3/31/2016,1881.714
6/30/2016,2171.5
9/30/2016,2856.375
12/31/2016,2547.778
3/31/2017,2409.667
6/30/2017,2811.889
9/30/2017,2912.111
,
,
,
,
,
,
,
,
,
,
BAC US,
3/31/2010,28192.467
6/30/2010,29907.2
9/30/2010,27147.353
12/31/2010,24778.067
3/31/2011,26604.778
6/30/2011,26276.818
9/30/2011,25927.529
12/31/2011,24498.417
3/31/2012,22744.5
6/30/2012,22719.619
9/30/2012,21766.95
12/31/2012,21064.095
3/31/2013,23120.2
6/30/2013,22709.227
9/30/2013,21954.286
12/31/2013,21143.591
3/31/2014,22280.045
6/30/2014,21595.591
9/30/2014,21355.35
12/31/2014,21030.1
3/31/2015,21602.042
6/30/2015,21370.714
9/30/2015,20483.75
12/31/2015,19850.421
3/31/2016,20043.25
6/30/2016,20370.682
9/30/2016,20816.55
12/31/2016,20759.95
3/31/2017,21657.167
6/30/2017,21844.444
9/30/2017,21950
,
,
,
,
,
,
,
,
,
,
BK US,
3/31/2010,3356.167
6/30/2010,3342.385
9/30/2010,3362.714
12/31/2010,3566.375
3/31/2011,3669.944
6/30/2011,3691.353
9/30/2011,3698.529
12/31/2011,3744.063
3/31/2012,3591.824
6/30/2012,3615.643
9/30/2012,3603.385
12/31/2012,3599.938
3/31/2013,3602.2
6/30/2013,3716.692
9/30/2013,3753.786
12/31/2013,3733.769
3/31/2014,3732.545
6/30/2014,3750.091
9/30/2014,3731.778
12/31/2014,3805.538
3/31/2015,3761.909
6/30/2015,3828.636
9/30/2015,3893.857
12/31/2015,3766
3/31/2016,3750
6/30/2016,3798
9/30/2016,3862.769
12/31/2016,3848.333
3/31/2017,3834.417
6/30/2017,3899
9/30/2017,4010.75
,
,
,
,
,
,
,
,
,
,
BAX US,
3/31/2010,3093
6/30/2010,3187.538
9/30/2010,3162.667
12/31/2010,3465.692
3/31/2011,3175.231
6/30/2011,3375.308
9/30/2011,3410.231
12/31/2011,3582.615
3/31/2012,3298.5
6/30/2012,3525.077
9/30/2012,3511.071
12/31/2012,3715.6
3/31/2013,3477.467
6/30/2013,3701.357
9/30/2013,3799.154
12/31/2013,4235.917
3/31/2014,3877.231
6/30/2014,4118.667
9/30/2014,4199
12/31/2014,4337.083
3/31/2015,3690.091
6/30/2015,3779.2
9/30/2015,2458
12/31/2015,2544.667
3/31/2016,2353.091
6/30/2016,2516.077
9/30/2016,2547.6
12/31/2016,2643.5
3/31/2017,2431.6
6/30/2017,2591.615
9/30/2017,2664.5
,
,
,
,
,
,
,
,
,
,
BBT US,
3/31/2010,2230.357
6/30/2010,2237.188
9/30/2010,2296.4
12/31/2010,2207.176
3/31/2011,2180.111
6/30/2011,2147.444
9/30/2011,2181.474
12/31/2011,2193.412
3/31/2012,2243.286
6/30/2012,2412.95
9/30/2012,2451.75
12/31/2012,2450.952
3/31/2013,2456.111
6/30/2013,2448.368
9/30/2013,2388.25
12/31/2013,2368.316
3/31/2014,2302.235
6/30/2014,2311.2
9/30/2014,2292.529
12/31/2014,2322.684
3/31/2015,2352
6/30/2015,2400.684
9/30/2015,2457.1
12/31/2015,2565.476
3/31/2016,2577.048
6/30/2016,2726.364
9/30/2016,2787.286
12/31/2016,2798.357
3/31/2017,2788.125
6/30/2017,2890.333
9/30/2017,2850
,
,
,
,
,
,
,
,
,
,
BDX US,
3/31/2010,1848.846
6/30/2010,1854.818
9/30/2010,1865.769
12/31/2010,1877.833
3/31/2011,1856.462
6/30/2011,1985.692
9/30/2011,2028
12/31/2011,1884.538
3/31/2012,1945.733
6/30/2012,2018.267
9/30/2012,1964.231
12/31/2012,1864.8
3/31/2013,1988.133
6/30/2013,2051
9/30/2013,2048.125
12/31/2013,1983.267
3/31/2014,2094.067
6/30/2014,2142.8
9/30/2014,2161.286
12/31/2014,2014.786
3/31/2015,2044
6/30/2015,3132.333
9/30/2015,3035.154
12/31/2015,3034
3/31/2016,3072.923
6/30/2016,3200.333
9/30/2016,3216.727
12/31/2016,2855.75
3/31/2017,2922.545
6/30/2017,3066.333
9/30/2017,3142.417
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
BBY US,
2/27/2010,16080.609
5/29/2010,10938.8
8/28/2010,11522.545
11/27/2010,12449.905
2/26/2011,16306.333
5/28/2011,10671.842
8/27/2011,11451.389
11/26/2011,12149.833
3/3/2012,17149.053
5/5/2012,11486.947
8/4/2012,10641.105
11/3/2012,10741.895
2/2/2013,16320.611
5/4/2013,10388.833
8/3/2013,9106.55
11/2/2013,9367.095
2/1/2014,14684.619
5/3/2014,9220.632
8/2/2014,8981.789
11/1/2014,9109.4
1/31/2015,14338.421
5/2/2015,8464.45
8/1/2015,8287.316
10/31/2015,8831.444
1/30/2016,13590
4/30/2016,8292.947
7/30/2016,8391.444
10/29/2016,8847.579
1/28/2017,13624.81
4/29/2017,8277.667
7/29/2017,8663.6
10/28/2017,9361.632
,
,
,
,
,
,
,
,
,
BIIB US,
3/31/2010,1123.091
6/30/2010,1124.636
9/30/2010,1158.2
12/31/2010,1171.375
3/31/2011,1180.667
6/30/2011,1180.444
9/30/2011,1264.158
12/31/2011,1293.684
3/31/2012,1313.05
6/30/2012,1333.353
9/30/2012,1380.444
12/31/2012,1385.762
3/31/2013,1416.348
6/30/2013,1616.625
9/30/2013,1780.5
12/31/2013,1931.591
3/31/2014,2003.571
6/30/2014,2155.944
9/30/2014,2485.722
12/31/2014,2640.55
3/31/2015,2642.882
6/30/2015,2726.438
9/30/2015,2638.294
12/31/2015,2704.923
3/31/2016,2748.765
6/30/2016,2792.389
9/30/2016,2904.556
12/31/2016,2937.526
3/31/2017,2725.571
6/30/2017,2810.545
9/30/2017,3046.696
,
,
,
,
,
,
,
,
,
,
BLK US,
3/31/2010,2201.8
6/30/2010,2008
